app_guid,app_legacy_id,app_name,scan_url,scan_date,module
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_create-react-class.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_buffer.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_hoist-non-react-statics.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_react-redux.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_punycode.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_inherits.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_lodash-es.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_ieee754.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_process-nextick-args.jsa
52e80c6c-5968-495b-a3df-e1d9c852c6b5,967105,AltoroMutual-1,StaticOverview:14212:967105:9938819:9914214:9929877,2020-12-08T15:25:44.000Z,altoromutual_nodemodule_react.jsa
